"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","Aim2","Jak1","IAPP","TEK","TGFB1","Il18r1","pten","Ly6e","ITGB1","Hprt","gsk3a","FLT4","VEGFA","HIF1A","gsk3b","Irf2","ICOSL","Stat3","INS2","INS1","Tgfbr2","PDGFA","SFRP1","KLF5","Ceacam1","CD24A","PTK2","EGFR","TLR4","TIMP2","KDR","CSF1","Stat1","gapdh","WNT4","Irf1","Jak2","Ifngr1","VEGFB","ACVR1","nfkb1","Tnfaip3","GCG","SST","Il27r","VCAM1","Map2k6","Socs3","Pdl.1","tnfrsf1a","TLR3","PDGFB","FGFR1","il4ra","Traf2","ANPEP","Cd44","NFATC1","PDPN","Fyn","ICAM2","pparg","Oas1b","CD36","IL34","ANGPT1","il6","CD44","CSF2RA","Bcl6","PECAM1","SPP1","FGR","Ifit1","LY75","LEPR","Nur77","COL1A2","icam1","ICAM1","CD74","ADGRE1","cd80","CD80","Cxcr3","NLRP3","Tbx21","tnfrsf1b","TIMP1","Stat5","il7","ccr2","Irf7","CD14","PPY","CD83","Rsad2","BMP7","IGF1","FGFR3","ppargc1a","H2.DMA","Isg15","H2.AA","Ifi44","CSF1R","GM13889","Bcl2","GHRL","cd86","CD86","Icos","Il12rb","cd40","Mapk8","il25","Oas2","LCK","Ifit3","Zap70","CSF2RB","TLR9","IGF2","TNFSF11","IL.21","MMP3","Mx1","CXCL13","PTGS2","Vav1","TLR7","COL11A1","Oasl1","tnf","il1r2","SELE","Cxcl10","ctla4","ZAP70","ccr6","DES","BMP5","COL1A1","GFAP","Stat4","MMP9","CD8A","PDGFRB","Zeb2","TNC","CLEC7A","foxp3","FAP","MMP2","ITGAX","gata4","cd8a","IL1B","IL1A","ACTA2","Ccr1","ccr3","ccr4","ccr5","Ccr7","cd28","cd3e","CD3E","cd4","CD4","Cxcr4","FCGR1","Ifi44l","ifng","IFNG","il10","il12b","il17A","il2","Il27","il2ra","il3","il4","il5","il5ra","il7r","Irf4","MMP1A","Pd1","ppara","RSPO1","WNT2B"
"23","tissue","none","islets","3","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_3_IS_doublet_none_A3",3,0,0,3.0907468465117,0,0,0,0,10.5289974333239,7.243792997571,7.427669927026,0,0,7.1298025134486,0,6.0583526967957,0,0,4.1408044355795,12.7062235947583,4.8800026241373,0,0,0,0,0,0,0,0,0,0,0,6.2324378434138,8.1459539992416,13.8421271190107,6.6120171380885,7.6228726652008,0,0,4.0564140914479,0,7.2598212565079,0,17.7043640749693,12.2118686448228,0,0,0,0,7.7109711937003,0,0,0,7.9620670968092,0,7.6684148467445,3.0193502384079,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0955270074771,0,1.5376575771756,0,0,7.0408961262065,0,0,0,0,0,9.6460086803625,0,0,0,0,0,0,0,0.4201871503276,4.2350843245807,0,7.9873779344347,3.7390624821386,7.7292745519523,0.00916031931310002,0,0,0,0.856609421075,7.1459728122764,0,8.0061169454191,8.3831848455649,8.7430283869716,8.8096555138753,7.7519758971871,6.9038422799511,2.4419555653614,7.8132678332517,0,0,0,0,0,0,0.0365944555306008,0,0,10.8903978980157,0,6.843042388493,0,0,0,0,0,0,9.8034681457782,4.1746281235138,7.3919653672656,0,0,0.399028680741299,4.2272049907013,0,0,8.2782123825507,0,0,9.507534946872,7.8223006670542,0,1.7940704759226,0.423350705956501,0,1.9355107852777,5.8907003162918,0,0,9.0132705014751,0,0,0,0,7.1795143730782,0,5.7812946649181,2.5693362656446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","tissue","none","islets","36","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_36_IS_doublet_none_C12",4,0,7.2509449310673,7.082653430852,0,0,0,10.029570797797,11.4057451082082,9.7910842370186,9.5786550668508,7.8772844536261,0,11.0058748446568,8.1808673238466,8.2033275090372,0,0,9.3787220443471,14.8643630705785,5.896928058496,0,0,0,0,0,4.9837200025172,0.4453198369619,0,0,0,0,0,0,13.7798758690698,10.0547929627449,7.0145660217255,7.5929214584691,0,4.9377091176937,0,9.819466699634,0,20.3883792374934,7.4611853758746,0,0,0,5.0125089576761,0,0,0,0,8.4970601047051,0.147017626568001,0,2.7369728193927,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5799218513313,0,5.8178227503681,0,0,0,0,0,0,0,0,6.6112589871713,0,0,0,0,0,0,0,0,0,0,6.2782126233976,7.649717401689,7.2434188563126,0,0,0,0,3.761685331901,4.004697092457,0,8.0165420227095,8.76640434874,7.5095557512961,9.443629632914,5.4499757023584,7.0416801721114,3.5287495412365,0,0,0,0,0,2.7926191048877,0,0,0,0,8.9787911387347,0,0,0.930352305517999,0,0,0,0,0,8.3110309218375,7.5163425877938,6.3823461983491,0,0,0.2091637023521,3.0920589385738,0,0,0,0,0,7.0020708774468,0,2.3218554374575,0,0,0,4.0744878706637,5.2359182347077,0,0,9.103196545131,0,0,0,0,1.1576860125935,0,5.4178501993255,3.2853189844848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","tissue","none","islets","7","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_7_IS_doublet_none_A7",4,0,8.7112108271211,6.1314659783577,0,0,0,9.6465751618353,10.785309098922,9.3726507956245,9.6266084139759,10.1712996624789,0,10.8250278195763,8.9270377027106,8.256095454335,8.9877682968205,0,7.4052738288398,13.5439429793962,5.3143355564648,0,0,0,0,0,7.0919273263066,0,0,0,0,0,0,0,13.5802822749757,6.0017521514059,5.5077736251766,8.4289123312787,7.2024264835828,3.1699079280595,6.0873451823968,3.056765558248,0,20.0263991742308,13.6800926419492,0,0,0,4.2271995865243,7.4274817074269,0,0,0,0,0,0,7.1430091105188,0,0,0,6.1807290437189,0,0,0,0,0,0,0,0,0.245815416656601,0,0,0,0,8.2718672402802,0,0,0,0,0,0,1.9029989691286,0,0,0,0,0,0,0,2.1034677662164,6.5045956453861,0,9.0509693889724,4.1940215808381,4.8297112078132,0,0,0,0,0,0,0,6.0407557699685,5.4943727581009,6.2456528690085,4.2549342610582,0,3.5236615114057,6.6705334540594,5.1446100661792,0,0,0,0,3.7029919366634,0,3.8324980509959,0,0,9.629836058607,7.7025852192015,1.9822057832692,0,0,0,0,0,0,9.1591745845504,5.1688958319764,6.3885178850574,2.4975038216505,0,0,2.5147966659606,0,0,8.1452461543516,0,0,8.8114720687503,2.2693767383196,0.3473858495448,0,0,0,0,2.1177792938301,0,0,0,0,0,0,0,5.3013501057254,0,2.2346197028407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","tissue","none","islets","60","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_60_IS_doublet_none_E12",4,0,8.9609334419116,5.5082534005465,0,0,0,10.3892703736427,13.2540713935015,10.1961988808726,9.2474350517275,9.0434429847241,0,11.8395452610864,9.1125867784141,10.8699427010025,10.1725924502631,0,9.6083078162843,7.5621412412614,0,0,0,0,0,0,7.5167257962894,8.7787085995086,0,0,8.0251903447786,0,7.7068323247252,8.309123077409,12.2521943517216,10.300088077905,10.1838465422417,8.4043691530614,8.203996940914,7.8024623913646,7.922885895823,9.1389688383118,0,20.5768811342148,13.226481005418,0,0,0,3.2543678256659,7.3866584440248,0,0,0,8.5772475002491,0,0,0,0,2.3712932820727,0,0,0,0,0,6.6457606460018,0,0,0,0,6.4400734978849,0,0,0,0,0,3.684367940617,0,0,0,5.5302886160992,4.0709731843652,2.7142887874351,0,0,0,0,0,0,0,6.3138395738874,0,0,8.404319199614,7.3478729305713,0,0,7.538260313511,0,0,0.324560710155001,6.3532670422554,0,0,6.8399018358529,0,0,0,0,6.9900115025596,0,0,0,0,0,0.258803069174501,0,5.0668372285724,0,0,2.902938056556,0,3.2021922987072,0,0,0,0,0,0,1.3759952758755,0,6.6904436284705,0,0,0,3.9735399039985,0,0,6.5189726148864,0,0,0,0,0,0,0,0,0,0,3.7460317272276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","tissue","none","islets","28","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_28_IS_doublet_none_C4",3,0,0,0,0,0,0,0,10.0256236679503,0,0,3.2084723151796,0,7.6068547446959,0,0,0,0,4.6894575172015,8.7408016433786,8.7127205410457,0,6.5030409865219,0,0,0,8.5719396969048,0,0,0,0,0,0.0884943580634996,0,14.9566675829746,0,8.6774276734699,0,0,4.4333527596658,0,9.096717535592,0,0,6.9826853079818,0,0,0,4.2590150874609,0,3.5048984407227,6.2909039794578,0,8.4812470879043,0,0,7.2204166768577,0,0,0,0,0,0,0,0,0,0,0,0,7.1359143005948,0,0,0,0,0,0,0,0,0,3.4675813554856,5.0689723410322,6.7510722479388,0,0,0,0,0,0,7.062499414834,7.3396517669143,7.2802054916357,0,9.4025864087018,5.2541382654003,9.7350106002062,3.3090018561258,0,0,0,0,9.6046307180541,0,8.8288249616726,10.1219816606989,9.9883622399558,9.2617659245386,8.753696456173,8.121149569522,7.7730834884103,8.0338053929258,0,0,0,0,0,0,7.3168313897629,0,0,11.5017287116005,0,8.771908660069,0,8.3513655323204,0,0,0,0,9.8045430642855,9.253356078376,8.7845679042683,2.094314382022,0,0,5.3909859990709,0,0,9.0884200825007,0,0,9.4918447623425,9.2854867136264,0,6.1617113598426,3.3487248172718,0,1.146764861687,3.8830214702487,0,0,10.178112946505,0,0,0,0,8.4311571965875,0,4.716372410019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","tissue","none","islets","82","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_82_IS_doublet_none_G10",4,0,10.4456306607422,8.5836929190181,0,0,0,10.3249894209526,11.9423700117703,11.633780734197,9.5142084434398,10.680758238065,0,12.7103489620257,9.0807677820553,8.9411078559757,10.8573410096322,0,7.8297303340791,13.0222568708163,3.5802645957488,0,0,0,0,0,0,0,0,0,9.8704855453367,0,0.6002355891873,9.6862667122211,13.1276776102684,9.9224384051557,9.2744402172264,8.6824084527119,7.8163778147378,5.6166912277327,8.2928523218789,8.9933385155857,0,20.9508855040056,7.7199558409898,0,0,0,4.96927575855,9.9994791302404,0,7.3682244930133,0,10.7241011723341,0,9.0522198713848,0,0,7.0569930932689,0,8.3269453688782,0,0,0,0,0,0,0,0,0,7.6613466819945,0,9.2790345309306,0,0,0,0,0,0,1.4581668855071,2.4589533331601,3.7637301603955,0,0,0,0,0,0,0,0,7.4556386882737,0,9.2698734212845,0.738439965939602,6.4273689152135,0,9.0945629718176,0,0,0,0,0,7.157050003275,0,0,0,5.7125296570657,0,0,6.2375582163496,0,0,0,0,0,0,0,0,0,8.0759289615639,0,0,0,0,0,0,0,0,2.5922919067475,0,0,0,0,0.5957749440045,0,0,0,2.3531337581813,0,0,0,5.6504229291131,0,0,0,7.195409960833,0,2.5345816312419,0,0,0,0,0,0,0,0,0,2.5082198736546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","tissue","none","islets","78","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_78_IS_doublet_none_G6",4,0,6.6709321904649,0,0,0,0,10.4296101394402,11.6358268938683,10.2698490190243,7.3697263450605,9.9564443885063,0,11.3149858235216,10.0589220434977,8.1026580293317,9.4478930505547,0,10.8577257004971,12.3452278923098,0,0,7.180469409759,0,8.0955769650258,0,0,8.0411083059364,7.8898702555319,0,6.8542047315651,0,7.0182304274024,7.1519765731242,12.9270298574434,8.1673878603418,10.2673222665308,7.8166428858765,0,4.5163016118368,8.2728203572301,0,7.6394568041583,20.4705206318769,0,0,0,0,5.7907454784312,0,0,0,0,8.0414864704914,0,0,6.4960310356699,0,7.7345130829148,0,6.9331189223698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3449395377686,0,0,0,0,0,0,2.2222116636393,1.2800647164767,6.8576784513967,0,8.8032900912806,3.7868332396056,2.1838155414172,5.6120895137086,0,0,0,0,7.1087621567359,0,4.2256322507227,8.2916975761657,6.4732375009034,8.0808568308759,0,0,0,7.0268590580224,0,0,0,0,0,0,1.8527926642955,0,0,9.4754864065846,0,2.285891969793,0.037393815301499,9.9019093770091,0,0,0,0,0,5.2257207220223,0,0,0,0,4.2247143452989,0,0,2.3156588187936,0,0,7.5181818674603,5.2121611386911,0,0,0,0,0,3.6236709218104,0,0,6.8315445032347,0,0,0,0,0,0,4.0881329127552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","tissue","none","islets","15","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_15_IS_doublet_none_B3",4,0,9.0939777855161,5.9735469853112,0,0,0,8.7018882848029,11.8435991329965,9.8421429378016,0,10.2905492712426,0,10.9867202175748,8.8222124750384,8.5783246767649,10.0991537977128,0,5.969853268369,14.1518090926395,0,0,7.0426523625944,0,5.221853586404,1.0977882773254,0,0,0,0,6.4165158613861,0,0,8.7101747493257,13.5751793340604,8.3785017386279,8.8958195972943,7.5994202064255,5.4720462460795,0,0,9.621870331046,0,20.6221427545595,9.961018047589,0,0,0,2.046628574923,8.5158895641901,7.7755543322095,0,0,7.1984259412131,0,0,8.1260115001571,0,0,0,0,0,0,0,0,0,0,0,0,2.9184769563672,0,1.6591633128648,6.698017318839,0,0,0,0,0,0,0,0,13.399224626337,0,0,0,0,0,0,2.5749159483305,0,0,0,8.3496340378994,0,2.4232390994522,0,0,0,0,0,1.7244901503993,0,0,6.5076168435028,10.4873799910911,9.1384110074797,5.3422055354512,0,3.9427903477499,6.6135490537916,0,0,0,0,2.1480646431393,0,4.7164768409797,0,0,8.956800592497,0,5.5223867716273,0,6.4217098121438,0,0,0,0,9.0432016325303,5.0752262097532,2.1351503818287,5.6665582929803,0,0.765738427144498,3.335213335953,0,0,0,6.9086930948279,0,3.6621394848785,7.6043709644225,0,0,0,0,0,2.7994314197786,0,0,8.2069088434261,0,0,0,0,5.9842917720901,0,0.9440268524522,4.173310933618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5","tissue","none","islets","13","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_13_IS_doublet_none_B1",6,0,8.7079249277969,12.3133405055555,0,0,0,9.9851975448879,14.846629922771,9.3368670779525,10.1239779720156,8.9412617180229,0,9.9958218199513,8.2065212757432,9.7834734759827,9.6835986999268,0,10.4941859237136,13.9125430228032,4.0039183304272,0,5.0530644303975,0,8.1206631042291,0,13.1475048013013,8.1751607263615,0,2.5455159089778,7.3620960617655,0,0,9.7341391758866,13.2836196723148,0,10.6762210453347,7.6372782476986,0,5.991419750614,6.6639614420495,9.1356402115624,0,0,19.9064350159001,0,0,8.6126064787539,4.3248171917268,0,0,0,7.177156328314,8.3848087872858,0,7.441495739465,2.2573540506667,3.7846385732249,9.311475734862,0,8.5508521302315,0,0,0,0,0,0,0,1.3756438178162,5.9823039911016,9.7827317518235,0,1.8527527414581,0,0,0,0,0,0,0,0,4.6587356551859,0,0,0,0,0,0,1.8225708876343,2.4963251455539,2.115193073135,0,7.8993479136886,0,5.3574242541837,0,0,0,0,0,0,0,0,5.1918320296928,0,0,4.036646011833,0,2.4887427311255,0,0,0,0,0,2.4941352579355,0,0,0,0,6.8707804986201,0,7.217324126072,0,0,0,0,0,0,8.4325898164181,6.7238721501233,0,0,0,0.7157236048856,0,0,0.773075547137498,4.2676648746348,0,0,8.1153824992429,4.0701500513506,0,0,0,0,0,2.1694071943367,0,0,0,0,0,0,0,0,0,2.275123517528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","tissue","none","islets","62","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_62_IS_doublet_none_F2",2,0,11.4553686744031,14.9011466546325,0,0,0,11.3345189659837,11.5394692927157,10.0958646397583,11.4532267551508,10.8367440828033,0,13.0827749445632,9.2471584864936,10.7079815088437,10.7887540180702,0,11.3827827248668,21.5,11.9544166544475,0,8.5310706061951,0,10.8723356666671,0,7.2407773267139,8.6791966484552,0,0,8.1459037100588,0,0,0,14.5764055155484,0,7.8895991289606,8.7820572277791,9.6963424168624,6.7460587436814,7.2643482520392,0,0,0,0,0,0,0,5.5305411990607,8.5433938184293,10.0100032400114,0,6.2862873013904,0,7.6080277292712,8.3309795884118,0,0,8.1598872709274,0,8.3178286777154,0,0,0,0,0,0,0,0,4.286718762204,9.0057124242571,0,0,0,0,0,0,0,0,0,0,6.0039032423837,0,0,0,0,0,0,0,0,6.5086022882035,0,9.7574813114316,9.5841399249181,0,0,0,0,0,0.328885727803399,1.7029052240797,0,0,0,1.6205470748591,3.9217414185093,0,0,0,0,0,0,0,0,0,0,5.2811218670534,0,0,9.5924661377328,0,0,0,0,0,0,0,0,4.6861952665422,7.6827596737027,0,1.9004068997285,0,0,0,0,0,6.455312383893,0,0,1.6063601595966,0,0,0,0.243404162949499,0,0,4.2637709177032,0,3.2633884041507,3.7009663951462,0,0,0,0,0,0,4.414593939192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","tissue","none","islets","39","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_39_IS_doublet_none_D3",3,0,0.610905554711799,0,0,0,0,0,10.586963715902,0,0,2.956101430389,0,9.2254103213911,0,0,0,0,6.7622110475633,2.9650719867608,7.5962011665326,0,0,0,7.5743286164908,0,9.1730791476917,0,0,0,0,0,0,7.2750599709213,15.0468852165127,4.7399883385038,8.9834667200671,0,0,2.4687110750147,0,9.9159570574411,0,3.6961020075044,0,0,0,0,4.1075582123417,0,3.6238209539585,0,4.7648019525372,5.2537118588364,0,0,7.7317973144149,0,0,0,0,0.9173492111942,8.1064314352382,0,0,0,0,0,0,5.9936268087585,0,0,0,0,0,0,0,0,0,4.1578305373809,5.0048582156856,7.8265110685838,0,0,0,0,0,0,7.658887604743,7.0265960756294,7.2959547071946,0,10.453378692233,5.867809599276,9.4459527244443,0.203975097844001,0,7.7777797560173,0,0.568550466311098,7.2652320028726,8.5959600861357,8.7797521264267,10.7627629278173,8.693128484103,10.288786955641,8.8009240743916,8.3708706180342,8.261661228304,7.2960858025937,0,0,0,0,1.4751530760198,0,7.4196873066439,0,0,11.4936499373526,0,9.4076380541346,0,6.546976225359,0,0,0,0,9.7280763511775,8.5093233453743,7.2890153380303,5.0961173972043,0,0,5.4162806537899,0,0,9.8315270472207,0,0,9.9598714029325,8.9551760159132,0,5.5552474409836,1.3633190965652,0,2.8981263437801,3.6263579769135,2.147968555871,0,8.6934760402419,0,0,0,0,7.6461740300589,1.5140977256912,4.5982828384099,4.4208275940293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","tissue","none","islets","66","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_66_IS_doublet_none_F6",2,0,10.8383377061498,13.271224557564,0,0,0,10.2577266614365,10.9771980068543,9.6912919068513,9.2685111857412,11.1050845327433,0,12.4619613777365,8.7302875089481,9.4438749538494,9.3060391718183,0,11.152077699,21.5,9.9750481600218,0,9.3198418698768,0,10.2102387400408,0,4.2383514081154,10.4888709554508,7.9784950046273,0,4.0671643620767,0,7.0948473154239,9.2554776834146,12.9843176934785,9.4680822628302,11.2969052021298,9.5985438120554,8.9759426748858,0,7.7478875147207,10.4314897214884,0,7.6660781915795,12.3681297529355,0,0,0,6.3655408345085,8.9566300382051,0.125448763810599,0,2.7718261113272,5.0563457389265,0,7.1838420347232,10.0254043323188,0,0,0,0,0,0,8.6120814145214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5416704014228,0,0,0,0,0,0,0,0,2.3431885025211,0,8.6222928891137,0,1.6252514917597,0,0,0,0,0,5.471047220162,0,7.8201059503585,0,0,7.7461657578263,0,6.1405679310772,5.9228772439987,5.2393875126733,0,0,0,0,2.6206898797992,0,0,0,0,4.0414682443119,0,0,0,5.7007728533607,0,0,0,0,5.9420026569654,7.0545707473967,5.9771653826001,3.6237886773583,0,0.1510652989876,0,0,0,2.1254663104613,0,0,4.381627941478,0,0,0,0,0,0,1.4136362427898,0,0,0,0,0,0,0,0,0,1.6190681305092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","tissue","none","islets","69","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_69_IS_doublet_none_F9",6,0,9.8593905239763,11.2801332705514,0,0,0,11.3449677331835,14.3991214685022,10.0962277096384,9.9590211170087,11.6317750123895,0,11.5431319856789,9.6474830448556,10.3088973355212,9.2906870989232,0,9.0330774931276,13.620276598952,7.1882263605534,0,9.0283628908079,0,0,0,13.900972808883,0,0,0,0,0,7.979161681733,12.1857848264389,12.6893995511397,0,0.662631336488499,9.4479411982624,0,3.6471641170268,8.9757722614392,4.5047450125926,0,10.1727430716461,19.8403824148037,0,0,8.7303125474544,3.0251195321398,11.6636224273998,9.4430945436208,0,0,9.0804264762413,0,7.3578290623702,9.0147314083169,0.2671236016905,0,0,0,0,0,0.563699560122402,0,0,0,0,0,0,7.1297051166759,0,9.4383449077157,0,11.5120671826836,0,0,0,0,0,0,13.1614779597255,0,0,0,0,0,0,0,7.0557225485387,6.5280286225339,0,6.8813720196365,10.5308227926893,3.7347783392116,13.1581380540294,0,0.0328171481577009,0,0,6.4464660850167,0,8.0101733432453,0,11.092817315839,0,0,0,6.6628196522577,0,0,0,0,0,0,0,0,7.209943524541,0,11.6938207931858,0,0.636957707868799,0,0,0,0,0,0,3.8396247249994,0,0,0,0,0,0,0,0,0,0,0,4.7238542512463,0,0,0,0,0,0,1.0503722490172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","tissue","none","islets","50","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_50_IS_doublet_none_E2",4,0,8.892669124138,7.3681580685727,0,0,0,10.9086847745677,11.4972874069199,11.0179087049887,9.5294694047705,10.753488130881,0,11.9447530956416,9.1392766218993,7.6274532876962,9.1421048570764,0,10.6280774829389,15.5846083016073,6.8701332369165,0,7.8671531008066,0,0,0,1.3409225231257,0,0,0,7.8696785509963,0,0,8.2762815254794,13.879866561774,9.1730401614138,9.395360516059,7.3141271490711,0,4.8837982364039,8.591001428921,10.0876968654106,0,14.0867090630215,0,0,0,0,0,8.8530709514429,2.3557080344151,0,0,8.5562420653805,8.2435735179701,0,3.9709427796227,0,0,0,0,0,0,0,0,0,0,0,0,1.1479980382941,9.2892355787889,0,2.5965490128135,0,0,6.8471306660597,0,0,0,0,0,4.1004456069709,0,0,0,0,0,0,6.0209016312693,0,5.643820855558,0,4.0364994152856,0,7.4551620964555,6.5290152469782,0,0,0,0,4.033344712882,0,8.5564336338108,7.6351321561795,1.6425550442536,8.5133593555134,6.3733831075015,7.5780410570523,7.537541765065,6.9104462120643,1.9401438123909,3.1964802834766,0,0,2.8649462844879,0,0,0,0,10.5323011205316,0,0,0,6.3057711015571,0,0,0,0,8.5335110522172,6.1391043821732,5.4992696082969,0,0,0,1.4739798018817,0,0,7.7778916362347,0,0,4.5306448044495,0,0,1.1379704178929,0,0,1.2000113844846,3.4104803366613,1.229166167695,0,9.3010120671347,0,0,0,0,6.8496201180321,0,2.3585677727962,0,0.713554617869502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4","tissue","none","islets","12","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_12_IS_doublet_none_A12",2,0,6.9909462236397,13.3083476405935,0,0,0,9.5700284529196,10.0239745935077,8.1704415659741,9.4238008177341,9.5714860653719,0,10.1684570414866,0,6.234712008707,8.3799317241407,0,9.3521477077145,21.5,11.0272956126252,0,0,0,7.4741973244248,0,8.1862362282774,8.3933874032706,7.7207171791101,0,6.7941538707896,0,5.9523755797874,0,13.9205906991135,8.051479075759,7.5080782429558,7.2573784445299,8.2844893223626,5.507200006099,8.5539439742926,8.2422417143383,0,8.5704185532581,9.372507565997,0,0,0,0,0,1.8224268341176,0,0,4.9088056255048,0,0,8.5655427165215,0,0,0,0,0,0,0,0,0,0,0,0,3.4771514133758,0,0,2.0468895016264,0,0,0,0,0,0,3.1100875142613,3.2412888537823,4.6355722637941,0,0,0,0,0,0,3.4528145643645,0,7.5019123977231,0,9.2985226954851,0,7.8205163097952,0,0,0,0,5.1244171442687,7.7912139068489,0,0,8.9043176830597,7.2139323609189,1.0871730357565,7.2623544614203,6.6714455758475,0,6.6303184645546,0,0,0,0,0,0,4.6234847055531,0,0,9.9212823293998,0,7.2614319419242,0,9.0340814647732,0,0,0,0,8.1077667563553,4.1845786105324,6.7295728429862,5.9148993906777,0,0,3.3683337970676,0,0,7.6573399752528,0,0,8.8770536018785,8.0125321264274,0,0,0,0,0,3.4437661442859,1.3212749926189,0,7.1005441758707,0,0,5.1896141780222,0,5.035307754002,0,2.7182062265785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
